user_id,group_size,age_group,thrill_preference,visit_duration_hours,budget_level
USR_04475,3,mixed,0.48,4.6,low
USR_04476,4,adults,0.41,7.2,medium
USR_04477,1,adults,0.73,4.1,low
USR_04478,1,adults,0.66,2.0,medium
USR_04479,2,mixed,0.61,5.3,medium
USR_04480,3,mixed,0.56,6.3,medium
USR_04481,6,kids,0.24,6.6,low
USR_04482,1,adults,0.62,3.9,medium
USR_04483,2,adults,0.91,4.7,medium
USR_04484,5,kids,0.46,5.0,low
USR_04485,6,kids,0.52,6.8,medium
USR_04486,1,kids,0.11,5.2,high
USR_04487,1,mixed,0.59,3.7,high
USR_04488,2,adults,0.82,5.3,medium
USR_04489,3,mixed,0.62,6.5,medium
USR_04490,1,mixed,0.51,4.2,low
USR_04491,5,kids,0.31,9.9,high
USR_04492,1,adults,0.48,2.7,low
USR_04493,5,mixed,0.6,7.7,high
USR_04494,6,mixed,0.67,7.7,medium
USR_04495,6,kids,0.16,7.2,medium
USR_04496,4,adults,0.97,7.4,high
USR_04497,4,kids,0.22,3.1,low
USR_04498,5,kids,0.24,6.7,medium
USR_04499,3,kids,0.55,3.2,medium
USR_04500,1,adults,0.84,2.0,low
USR_04501,1,mixed,0.4,4.2,medium
USR_04502,4,adults,0.59,5.5,medium
USR_04503,5,kids,0.55,7.3,medium
USR_04504,1,kids,0.11,2.5,low
USR_04505,1,mixed,0.73,5.6,high
USR_04506,3,kids,0.41,4.1,low
USR_04507,2,adults,0.88,2.0,low
USR_04508,4,kids,0.49,5.5,low
USR_04509,4,mixed,0.34,2.6,low
USR_04510,2,adults,0.88,2.0,low
USR_04511,1,adults,0.71,3.2,high
USR_04512,3,kids,0.21,3.7,medium
USR_04513,3,mixed,0.5,3.7,low
USR_04514,4,mixed,0.46,3.9,low
USR_04515,3,kids,0.2,3.2,medium
USR_04516,6,kids,0.45,10.0,high
USR_04517,2,adults,0.58,2.8,low
USR_04518,1,adults,0.88,2.0,low
USR_04519,6,kids,0.54,6.4,low
USR_04520,2,adults,0.5,2.3,low
USR_04521,5,kids,0.13,4.9,low
USR_04522,4,kids,0.23,6.6,medium
USR_04523,3,kids,0.4,3.9,low
USR_04524,5,kids,0.16,5.1,medium
USR_04525,3,mixed,0.44,4.9,low
USR_04526,6,adults,0.49,9.7,high
USR_04527,1,adults,0.7,4.9,high
USR_04528,1,adults,0.94,2.0,medium
USR_04529,1,adults,0.5,2.0,medium
USR_04530,3,mixed,0.61,5.0,medium
USR_04531,5,kids,0.44,6.2,medium
USR_04532,1,adults,0.85,2.9,medium
USR_04533,5,adults,0.49,5.3,medium
USR_04534,3,kids,0.46,4.2,high
USR_04535,6,mixed,0.69,10.0,high
USR_04536,5,kids,0.19,6.5,medium
USR_04537,6,kids,0.28,8.1,medium
USR_04538,3,kids,0.43,4.4,low
USR_04539,3,kids,0.22,4.5,low
USR_04540,4,kids,0.19,5.6,medium
USR_04541,3,kids,0.1,3.1,low
USR_04542,3,kids,0.34,4.1,high
USR_04543,2,adults,0.46,4.1,low
USR_04544,1,adults,0.84,3.5,medium
USR_04545,4,adults,0.43,6.8,medium
USR_04546,4,kids,0.31,6.6,medium
USR_04547,4,kids,0.49,4.7,medium
USR_04548,2,adults,0.46,6.5,high
USR_04549,6,mixed,0.7,8.2,medium
USR_04550,3,mixed,0.76,5.7,medium
USR_04551,1,adults,0.78,5.5,low
USR_04552,5,kids,0.27,9.0,medium
USR_04553,6,kids,0.6,9.1,high
USR_04554,3,kids,0.23,5.6,medium
USR_04555,2,kids,0.34,6.4,high
USR_04556,3,mixed,0.38,4.2,medium
USR_04557,3,kids,0.28,3.7,low
USR_04558,2,adults,0.73,4.4,low
USR_04559,4,kids,0.47,4.7,medium
USR_04560,4,kids,0.6,6.4,medium
USR_04561,1,mixed,0.64,3.5,medium
USR_04562,1,adults,0.77,2.0,low
USR_04563,4,kids,0.15,5.7,medium
USR_04564,6,kids,0.6,8.9,medium
USR_04565,5,mixed,0.7,6.6,medium
USR_04566,3,mixed,0.65,4.5,low
USR_04567,5,kids,0.3,6.4,low
USR_04568,3,kids,0.37,5.0,low
USR_04569,4,kids,0.57,4.8,low
USR_04570,1,kids,0.18,3.2,low
USR_04571,6,mixed,0.7,5.5,low
USR_04572,1,adults,0.58,2.3,medium
USR_04573,5,mixed,0.52,5.7,medium
USR_04574,1,mixed,0.31,4.9,high
USR_04575,4,kids,0.14,5.4,low
USR_04576,6,kids,0.25,7.1,medium
USR_04577,5,mixed,0.54,7.3,medium
USR_04578,6,mixed,0.76,7.3,low
USR_04579,3,mixed,0.35,5.6,high
USR_04580,1,mixed,0.56,2.0,low
USR_04581,6,kids,0.58,7.3,high
USR_04582,2,adults,0.82,3.3,high
USR_04583,1,kids,0.47,3.5,medium
USR_04584,3,kids,0.39,3.9,medium
USR_04585,6,mixed,0.8,6.7,medium
USR_04586,5,mixed,0.56,6.3,medium
USR_04587,3,mixed,0.38,6.2,medium
USR_04588,2,adults,1.0,4.7,low
USR_04589,6,mixed,0.41,6.7,low
USR_04590,4,mixed,0.62,7.2,medium
USR_04591,1,adults,0.71,2.0,medium
USR_04592,5,kids,0.43,9.8,high
USR_04593,4,kids,0.19,6.0,low
USR_04594,6,kids,0.37,8.4,high
USR_04595,6,kids,0.26,5.7,low
USR_04596,3,kids,0.36,4.4,medium
USR_04597,6,adults,0.84,8.0,medium
USR_04598,5,mixed,0.55,7.3,medium
USR_04599,4,mixed,0.65,6.0,low
USR_04600,5,mixed,0.68,5.6,medium
USR_04601,2,adults,0.79,4.0,high
USR_04602,2,kids,0.41,4.3,medium
USR_04603,1,adults,0.86,4.2,medium
USR_04604,1,adults,0.54,4.3,high
USR_04605,2,adults,0.81,5.9,medium
USR_04606,6,mixed,0.45,7.3,medium
USR_04607,5,mixed,0.62,6.0,low
USR_04608,2,adults,0.78,5.9,high
USR_04609,1,mixed,0.53,4.8,medium
USR_04610,2,adults,0.8,2.0,low
USR_04611,6,kids,0.55,5.5,low
USR_04612,2,mixed,0.75,4.7,high
USR_04613,5,mixed,0.38,9.8,low
USR_04614,4,mixed,0.4,6.4,high
USR_04615,6,mixed,0.35,6.7,low
USR_04616,1,mixed,0.45,4.0,medium
USR_04617,5,mixed,0.58,7.7,medium
USR_04618,2,mixed,0.79,4.3,medium
USR_04619,2,adults,0.64,6.5,high
USR_04620,4,adults,0.6,4.3,medium
USR_04621,1,kids,0.4,2.4,medium
USR_04622,1,adults,0.65,4.2,low
USR_04623,3,mixed,0.71,4.4,low
USR_04624,1,adults,0.76,2.0,low
USR_04625,4,kids,0.29,4.1,medium
USR_04626,3,mixed,0.63,3.4,low
USR_04627,3,kids,0.23,4.4,low
USR_04628,2,adults,0.83,4.7,medium
USR_04629,2,mixed,0.4,3.7,medium
USR_04630,1,adults,0.94,3.8,medium
USR_04631,3,kids,0.38,3.9,low
USR_04632,2,kids,0.43,5.1,low
USR_04633,4,kids,0.28,9.8,high
USR_04634,2,adults,0.66,3.1,low
USR_04635,6,kids,0.18,8.9,high
USR_04636,6,mixed,0.49,8.8,high
USR_04637,2,adults,0.8,4.3,medium
USR_04638,3,mixed,0.44,5.2,low
USR_04639,3,kids,0.48,6.5,high
USR_04640,5,mixed,0.39,5.9,medium
USR_04641,6,mixed,0.56,8.9,medium
USR_04642,4,kids,0.16,5.9,medium
USR_04643,3,mixed,0.45,3.9,low
USR_04644,1,mixed,0.71,5.7,low
USR_04645,6,mixed,0.76,7.2,medium
USR_04646,4,kids,0.33,6.0,medium
USR_04647,4,kids,0.58,5.9,medium
USR_04648,3,kids,0.54,4.7,medium
USR_04649,4,kids,0.42,6.2,medium
USR_04650,3,mixed,0.6,3.9,medium
USR_04651,2,adults,0.58,5.8,high
USR_04652,6,mixed,0.5,4.7,low
USR_04653,5,kids,0.3,4.9,medium
USR_04654,2,adults,0.92,5.8,low
USR_04655,6,mixed,0.67,5.8,medium
USR_04656,3,kids,0.39,2.5,medium
USR_04657,6,mixed,0.55,6.8,high
USR_04658,3,kids,0.23,6.5,low
USR_04659,2,adults,0.63,2.9,high
USR_04660,1,mixed,0.56,2.0,low
USR_04661,1,adults,0.79,2.0,medium
USR_04662,6,kids,0.28,6.5,low
USR_04663,1,adults,0.58,3.8,high
USR_04664,3,mixed,0.45,4.3,medium
USR_04665,4,adults,0.53,7.9,medium
USR_04666,3,mixed,0.44,4.5,high
USR_04667,4,kids,0.14,5.1,low
USR_04668,2,kids,0.58,4.0,low
USR_04669,5,kids,0.22,6.3,high
USR_04670,4,kids,0.1,6.3,medium
USR_04671,1,mixed,0.31,2.3,low
USR_04672,3,kids,0.28,5.3,medium
USR_04673,2,adults,0.43,4.0,medium
USR_04674,1,adults,0.46,2.0,low
USR_04675,2,adults,0.89,5.2,low
USR_04676,5,mixed,0.5,8.5,low
USR_04677,3,mixed,0.63,4.7,medium
USR_04678,6,kids,0.17,7.2,high
USR_04679,3,mixed,0.56,7.7,high
USR_04680,5,adults,0.91,8.8,medium
USR_04681,3,mixed,0.68,4.2,low
USR_04682,6,kids,0.47,8.0,high
USR_04683,4,adults,0.83,5.6,medium
USR_04684,2,mixed,0.71,2.0,low
USR_04685,6,kids,0.37,8.0,high
USR_04686,1,adults,0.57,5.4,medium
USR_04687,5,kids,0.32,6.3,medium
USR_04688,4,mixed,0.78,4.5,medium
USR_04689,1,adults,0.84,3.4,low
USR_04690,1,adults,0.89,2.0,low
USR_04691,5,kids,0.46,6.4,medium
USR_04692,4,adults,0.46,3.7,low
USR_04693,1,adults,0.46,2.1,medium
USR_04694,1,kids,0.34,4.2,medium
USR_04695,4,adults,0.55,5.8,medium
USR_04696,3,kids,0.53,4.0,medium
USR_04697,1,adults,0.64,3.4,medium
USR_04698,2,adults,0.89,4.4,high
USR_04699,4,adults,0.48,4.8,medium
USR_04700,1,adults,0.8,4.2,low
USR_04701,5,kids,0.11,6.9,low
USR_04702,6,kids,0.37,7.3,medium
USR_04703,2,adults,0.61,3.8,low
USR_04704,6,adults,0.45,6.8,low
USR_04705,6,mixed,0.71,7.4,low
USR_04706,1,mixed,0.44,2.3,medium
USR_04707,2,adults,0.85,6.1,high
USR_04708,2,adults,0.55,4.0,low
USR_04709,3,adults,0.71,4.6,medium
USR_04710,6,kids,0.3,6.7,medium
USR_04711,2,kids,0.34,4.6,low
USR_04712,3,kids,0.46,5.7,high
USR_04713,4,kids,0.54,4.9,medium
USR_04714,3,mixed,0.54,4.4,medium
USR_04715,5,adults,0.58,7.4,medium
USR_04716,1,kids,0.57,2.0,low
USR_04717,4,kids,0.39,5.3,medium
USR_04718,4,kids,0.19,6.5,low
USR_04719,5,mixed,0.48,7.3,high
USR_04720,3,mixed,0.63,5.2,medium
USR_04721,1,mixed,0.65,4.6,medium
USR_04722,3,kids,0.47,5.5,low
USR_04723,2,kids,0.2,3.6,medium
USR_04724,3,mixed,0.44,4.7,medium
USR_04725,4,mixed,0.53,6.8,medium
USR_04726,1,adults,0.66,4.4,medium
USR_04727,3,kids,0.26,4.8,medium
USR_04728,1,kids,0.13,4.2,high
USR_04729,1,adults,0.84,3.6,medium
USR_04730,2,mixed,0.75,6.7,high
USR_04731,2,kids,0.46,6.4,high
USR_04732,4,mixed,0.54,6.5,medium
USR_04733,5,mixed,0.75,4.7,low
USR_04734,1,adults,0.86,3.0,medium
USR_04735,5,kids,0.33,7.2,high
USR_04736,4,kids,0.49,6.9,low
USR_04737,1,adults,0.4,3.0,medium
USR_04738,1,adults,0.49,5.8,high
USR_04739,6,kids,0.35,6.6,medium
USR_04740,5,kids,0.41,5.9,medium
USR_04741,3,kids,0.45,5.0,low
USR_04742,2,adults,0.65,5.5,low
USR_04743,3,kids,0.5,4.6,medium
USR_04744,5,mixed,0.49,2.9,low
USR_04745,2,adults,0.87,2.0,low
USR_04746,3,kids,0.45,6.3,high
USR_04747,6,mixed,0.54,5.5,medium
USR_04748,2,mixed,0.77,4.1,high
USR_04749,1,adults,0.98,4.3,high
USR_04750,3,mixed,0.66,2.0,low
USR_04751,2,kids,0.32,3.1,low
USR_04752,6,mixed,0.66,5.9,medium
USR_04753,2,adults,0.72,2.3,medium
USR_04754,2,adults,0.59,2.6,low
USR_04755,6,kids,0.52,6.0,medium
USR_04756,3,mixed,0.39,5.0,low
USR_04757,4,adults,0.64,8.1,high
USR_04758,3,mixed,0.66,4.0,low
USR_04759,5,adults,0.85,5.3,low
USR_04760,6,kids,0.5,6.3,low
USR_04761,3,adults,0.75,4.6,high
USR_04762,2,adults,0.81,2.6,medium
USR_04763,6,kids,0.17,6.3,high
USR_04764,1,adults,0.62,2.0,medium
USR_04765,3,kids,0.54,6.9,medium
USR_04766,6,kids,0.31,6.0,low
USR_04767,3,mixed,0.35,2.0,medium
USR_04768,6,kids,0.32,6.6,medium
USR_04769,2,mixed,0.46,2.2,medium
USR_04770,1,adults,0.73,2.9,low
USR_04771,1,adults,0.6,4.2,high
USR_04772,5,adults,0.78,6.1,low
USR_04773,6,kids,0.39,8.3,high
USR_04774,3,mixed,0.32,4.0,low
USR_04775,1,adults,0.73,2.0,medium
USR_04776,1,adults,0.44,3.2,medium
USR_04777,4,adults,0.93,6.9,medium
USR_04778,4,mixed,0.66,7.9,medium
USR_04779,1,adults,0.8,3.0,medium
USR_04780,6,mixed,0.72,7.1,medium
USR_04781,5,kids,0.53,7.1,medium
USR_04782,1,adults,0.86,5.1,medium
USR_04783,2,kids,0.13,4.5,high
USR_04784,3,mixed,0.56,5.2,low
USR_04785,5,mixed,0.33,5.5,medium
USR_04786,2,adults,0.76,4.5,medium
USR_04787,5,mixed,0.34,7.7,medium
USR_04788,2,kids,0.44,2.6,medium
USR_04789,3,kids,0.26,4.3,medium
USR_04790,3,kids,0.33,5.5,low
USR_04791,4,kids,0.44,5.9,low
USR_04792,6,mixed,0.63,8.0,low
USR_04793,2,adults,0.75,5.1,medium
USR_04794,4,kids,0.33,5.3,medium
USR_04795,2,adults,0.62,7.7,high
USR_04796,4,adults,0.65,5.9,medium
USR_04797,3,mixed,0.72,2.0,low
USR_04798,5,kids,0.16,7.2,high
USR_04799,4,kids,0.59,6.1,high
USR_04800,2,adults,0.41,5.1,medium
USR_04801,2,adults,0.68,3.6,medium
USR_04802,6,kids,0.28,9.6,high
USR_04803,3,adults,0.53,5.6,medium
USR_04804,2,kids,0.37,3.9,high
USR_04805,1,adults,0.66,2.6,low
USR_04806,5,kids,0.58,5.1,low
USR_04807,4,kids,0.24,5.9,medium
USR_04808,6,kids,0.11,6.4,medium
USR_04809,5,kids,0.14,7.6,high
USR_04810,3,kids,0.39,5.6,high
USR_04811,6,kids,0.17,7.1,medium
USR_04812,4,mixed,0.67,7.7,low
USR_04813,4,mixed,0.35,6.3,high
USR_04814,1,adults,0.79,2.0,medium
USR_04815,3,kids,0.16,5.6,low
USR_04816,6,adults,0.87,8.5,medium
USR_04817,6,adults,0.83,4.9,medium
USR_04818,2,adults,0.62,3.3,medium
USR_04819,1,adults,0.47,3.8,medium
USR_04820,1,adults,0.53,3.9,medium
USR_04821,6,kids,0.12,8.3,high
USR_04822,6,kids,0.36,7.3,medium
USR_04823,5,mixed,0.58,5.4,medium
USR_04824,5,mixed,0.5,3.1,low
USR_04825,5,kids,0.31,9.0,medium
USR_04826,1,adults,0.79,2.0,low
USR_04827,2,kids,0.46,3.8,low
USR_04828,4,kids,0.51,5.5,medium
USR_04829,5,mixed,0.51,7.1,low
USR_04830,2,adults,0.62,4.2,medium
USR_04831,3,kids,0.48,4.6,low
USR_04832,5,mixed,0.44,3.3,medium
USR_04833,4,kids,0.28,4.2,low
USR_04834,3,kids,0.19,5.3,low
USR_04835,3,kids,0.44,5.2,low
USR_04836,4,mixed,0.7,5.6,high
USR_04837,5,mixed,0.36,5.6,high
USR_04838,1,adults,0.94,3.0,low
USR_04839,4,mixed,0.47,2.2,medium
USR_04840,4,kids,0.32,4.3,medium
USR_04841,4,mixed,0.54,8.8,high
USR_04842,3,kids,0.35,6.6,medium
USR_04843,2,adults,0.98,4.7,medium
USR_04844,1,kids,0.47,3.2,low
USR_04845,5,adults,0.51,4.2,medium
USR_04846,5,kids,0.54,6.6,high
USR_04847,2,mixed,0.35,3.7,medium
USR_04848,4,kids,0.55,4.3,low
USR_04849,1,kids,0.27,2.4,low
USR_04850,5,kids,0.25,8.1,medium
USR_04851,6,kids,0.46,6.6,medium
USR_04852,5,kids,0.25,6.1,medium
USR_04853,4,kids,0.13,7.6,high
USR_04854,6,mixed,0.36,5.1,low
USR_04855,2,kids,0.46,3.1,medium
USR_04856,1,adults,0.64,3.4,high
USR_04857,2,mixed,0.31,4.2,medium
USR_04858,2,mixed,0.78,3.2,low
USR_04859,1,adults,0.87,2.9,medium
USR_04860,1,adults,0.67,3.5,high
USR_04861,5,kids,0.32,4.7,low
USR_04862,5,kids,0.18,8.2,high
USR_04863,1,adults,0.82,2.9,medium
USR_04864,6,kids,0.32,7.5,low
USR_04865,3,kids,0.46,3.6,medium
USR_04866,5,kids,0.11,5.7,medium
USR_04867,3,adults,0.6,4.6,medium
USR_04868,6,kids,0.49,7.1,medium
USR_04869,1,adults,0.96,5.2,high
USR_04870,6,mixed,0.7,6.3,low
USR_04871,5,mixed,0.44,7.4,medium
USR_04872,2,adults,0.83,4.5,medium
USR_04873,1,adults,0.87,3.2,medium
USR_04874,4,kids,0.32,4.6,medium
USR_04875,3,kids,0.59,5.3,low
USR_04876,6,kids,0.38,6.2,medium
USR_04877,1,adults,0.5,3.3,medium
USR_04878,6,mixed,0.33,6.7,low
USR_04879,1,adults,0.86,4.1,high
USR_04880,5,kids,0.56,7.0,high
USR_04881,5,kids,0.19,5.5,medium
USR_04882,5,mixed,0.79,4.1,low
USR_04883,6,kids,0.54,9.0,medium
USR_04884,4,mixed,0.63,4.6,low
USR_04885,5,mixed,0.72,5.8,low
USR_04886,1,adults,0.58,3.1,medium
USR_04887,5,kids,0.43,7.3,low
USR_04888,2,adults,0.68,5.9,low
USR_04889,5,kids,0.54,6.2,low
USR_04890,6,kids,0.15,6.6,low
USR_04891,4,kids,0.12,3.9,low
USR_04892,2,adults,0.51,3.4,high
USR_04893,6,mixed,0.4,4.7,low
USR_04894,6,mixed,0.5,5.8,low
USR_04895,6,kids,0.13,4.3,low
USR_04896,1,kids,0.48,5.6,high
USR_04897,6,adults,0.44,7.8,medium
USR_04898,1,kids,0.56,3.0,medium
USR_04899,6,mixed,0.35,9.6,high
USR_04900,3,kids,0.44,3.6,medium
USR_04901,2,adults,0.56,3.1,medium
USR_04902,3,mixed,0.34,2.1,low
USR_04903,6,mixed,0.56,8.2,medium
USR_04904,2,mixed,0.45,3.1,medium
USR_04905,2,kids,0.48,4.1,medium
USR_04906,4,mixed,0.59,6.4,low
USR_04907,3,kids,0.44,6.5,medium
USR_04908,4,kids,0.32,5.2,low
USR_04909,2,adults,0.78,4.1,low
USR_04910,1,adults,0.69,2.2,medium
USR_04911,2,adults,0.96,7.1,high
USR_04912,4,mixed,0.69,5.5,medium
USR_04913,3,mixed,0.43,5.0,medium
USR_04914,6,adults,0.84,6.3,low
USR_04915,6,mixed,0.43,8.2,low
USR_04916,3,mixed,0.31,4.6,low
USR_04917,6,kids,0.38,8.2,medium
USR_04918,6,mixed,0.79,7.2,low
USR_04919,4,mixed,0.46,4.9,low
USR_04920,3,kids,0.19,6.0,medium
USR_04921,5,kids,0.13,6.4,low
USR_04922,1,kids,0.39,2.1,medium
USR_04923,1,adults,0.7,2.1,medium
USR_04924,6,kids,0.26,7.5,medium
USR_04925,1,adults,0.78,4.4,medium
USR_04926,3,mixed,0.56,6.9,medium
USR_04927,3,mixed,0.37,2.3,low
USR_04928,2,adults,0.79,4.1,medium
USR_04929,2,adults,0.65,5.7,high
USR_04930,1,kids,0.44,3.2,low
USR_04931,5,mixed,0.5,7.2,low
USR_04932,2,mixed,0.45,5.9,high
USR_04933,2,adults,0.53,2.9,medium
USR_04934,3,kids,0.34,3.7,medium
USR_04935,5,kids,0.47,6.9,medium
USR_04936,6,mixed,0.62,8.0,low
USR_04937,1,adults,0.48,3.5,medium
USR_04938,2,adults,0.45,2.2,medium
USR_04939,5,kids,0.2,4.7,low
USR_04940,5,kids,0.4,7.3,medium
USR_04941,1,mixed,0.53,2.9,medium
USR_04942,5,kids,0.26,6.6,medium
USR_04943,5,mixed,0.69,7.3,low
USR_04944,5,adults,0.59,5.1,medium
USR_04945,2,adults,0.67,3.6,medium
USR_04946,1,adults,0.83,2.7,medium
USR_04947,5,adults,0.66,6.9,medium
USR_04948,5,adults,0.88,6.9,low
USR_04949,2,adults,0.8,2.3,medium
USR_04950,1,adults,0.65,3.3,medium
USR_04951,3,kids,0.11,5.4,low
USR_04952,2,mixed,0.47,2.0,medium
USR_04953,1,mixed,0.8,3.2,medium
USR_04954,5,mixed,0.79,5.0,medium
USR_04955,1,adults,0.51,2.0,low
USR_04956,1,adults,0.69,2.0,medium
USR_04957,6,mixed,0.57,10.0,high
USR_04958,1,adults,0.59,2.9,medium
USR_04959,3,mixed,0.38,4.9,high
USR_04960,1,adults,0.46,4.7,high
USR_04961,3,kids,0.44,3.1,low
USR_04962,5,kids,0.33,5.1,medium
USR_04963,3,kids,0.52,6.7,medium
USR_04964,5,kids,0.15,9.7,high
USR_04965,5,kids,0.17,5.3,low
USR_04966,3,kids,0.25,7.2,high
USR_04967,2,adults,0.48,4.5,medium
USR_04968,4,kids,0.25,4.0,medium
USR_04969,1,mixed,0.46,2.0,low
USR_04970,6,kids,0.25,8.7,low
USR_04971,4,mixed,0.74,4.0,medium
USR_04972,1,mixed,0.4,5.5,low
USR_04973,1,adults,0.85,3.6,high
USR_04974,5,adults,0.47,7.9,low
USR_04975,1,adults,0.54,2.9,medium
USR_04976,6,mixed,0.45,8.3,medium
USR_04977,1,kids,0.14,5.0,medium
USR_04978,3,mixed,0.72,6.6,medium
USR_04979,4,kids,0.18,5.0,medium
USR_04980,3,kids,0.31,3.4,low
USR_04981,6,kids,0.41,6.7,low
USR_04982,1,adults,0.88,2.0,medium
USR_04983,6,mixed,0.62,7.6,medium
USR_04984,5,kids,0.44,5.5,medium
USR_04985,3,mixed,0.61,6.2,medium
USR_04986,3,mixed,0.56,4.2,medium
USR_04987,2,adults,0.76,2.0,medium
USR_04988,1,mixed,0.62,4.5,low
USR_04989,5,mixed,0.52,6.7,medium
USR_04990,3,kids,0.23,5.9,high
USR_04991,3,mixed,0.48,7.2,high
USR_04992,5,kids,0.34,7.5,medium
USR_04993,6,mixed,0.35,6.4,medium
USR_04994,6,adults,0.75,7.8,high
USR_04995,1,mixed,0.63,2.0,medium
USR_04996,2,adults,0.68,2.0,low
USR_04997,3,kids,0.51,5.1,low
USR_04998,2,adults,0.65,4.6,medium
USR_04999,6,mixed,0.6,9.2,high
USR_05000,6,kids,0.33,8.8,medium
